Year,Type,Product group,Producer,Code,Volume,Cost per unit,Price per unit,Revenues,Total Cost,Profit Percent,Summary Profits
2020,Convenience stores,Coffee,J&F,|13/12/61|,6948,0.55,1.12,"$7,781.76","$3,821.40",51,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/12/62|,7008,0.65,0.98,"$6,867.84","$4,555.20",34,Good Profit
2020,Convenience stores,Coffee,J&F,|13/12/63|,6600,1.07,1.05,"$6,930.00","$7,062.00",-2,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/12/64|,8136,1.1,0.95,"$7,729.20","$8,949.60",-16,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/12/65|,5388,0.69,1.2,"$6,465.60","$3,717.72",43,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/12/66|,6084,1.13,1.06,"$6,449.04","$6,874.92",-7,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/12/67|,8616,0.4,1.09,"$9,391.44","$3,446.40",63,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/12/68|,7176,0.8,0.9,"$6,458.40","$5,740.80",11,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/12/69|,8808,0.67,1.16,"$10,217.28","$5,901.36",42,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/12/70|,6108,0.43,1.05,"$6,413.40","$2,626.44",59,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/12/71|,5124,1.01,1.07,"$5,482.68","$5,175.24",6,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/12/72|,6012,0.44,0.9,"$5,410.80","$2,645.28",51,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/12/73|,6552,0.56,1.05,"$6,879.60","$3,669.12",47,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/12/74|,5760,0.41,1.07,"$6,163.20","$2,361.60",62,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/12/75|,9036,0.63,1.05,"$9,487.80","$5,692.68",40,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/12/76|,6900,0.98,1.17,"$8,073.00","$6,762.00",16,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/12/77|,6108,0.74,1.18,"$7,207.44","$4,519.92",37,Good Profit
2020,Convenience stores,Coffee,J&F,|13/12/78|,8088,0.95,1,"$8,088.00","$7,683.60",5,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/12/79|,9444,0.95,1.1,"$10,388.40","$8,971.80",14,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/12/80|,9360,0.72,0.91,"$8,517.60","$6,739.20",21,Good Profit
2020,Convenience stores,Coffee,J&F,|13/12/81|,9048,0.44,1.08,"$9,771.84","$3,981.12",59,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/12/82|,8304,1.08,1.19,"$9,881.76","$8,968.32",9,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/12/83|,5460,0.69,1.01,"$5,514.60","$3,767.40",32,Good Profit
2020,Convenience stores,Coffee,J&F,|13/12/84|,5328,1.05,0.93,"$4,955.04","$5,594.40",-13,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/12/85|,5172,0.76,0.95,"$4,913.40","$3,930.72",20,Good Profit
2020,Convenience stores,Coffee,J&F,|13/12/86|,7128,1.12,1.09,"$7,769.52","$7,983.36",-3,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/12/88|,8928,0.4,1.12,"$9,999.36","$3,571.20",64,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/12/89|,6180,0.97,0.95,"$5,871.00","$5,994.60",-2,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/12/90|,7188,0.76,0.96,"$6,900.48","$5,462.88",21,Good Profit
2020,Convenience stores,Coffee,J&F,|13/12/91|,8448,0.95,1.03,"$8,701.44","$8,025.60",8,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/12/92|,7392,0.5,1.1,"$8,131.20","$3,696.00",55,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/12/93|,7428,0.75,1.16,"$8,616.48","$5,571.00",35,Good Profit
2020,Convenience stores,Coffee,J&F,|13/12/94|,7956,0.65,1.05,"$8,353.80","$5,171.40",38,Good Profit
2020,Convenience stores,Coffee,J&F,|13/12/95|,8796,1.07,0.93,"$8,180.28","$9,411.72",-15,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/12/96|,6936,0.65,1.06,"$7,352.16","$4,508.40",39,Good Profit
2020,Convenience stores,Coffee,J&F,|13/12/97|,7968,0.67,1.06,"$8,446.08","$5,338.56",37,Good Profit
2020,Convenience stores,Coffee,J&F,|13/12/98|,7332,0.62,1.04,"$7,625.28","$4,545.84",40,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/12/99|,8328,0.72,0.98,"$8,161.44","$5,996.16",27,Good Profit
2020,Convenience stores,Coffee,J&F,|13/13/23|,8100,1.13,0.93,"$7,533.00","$9,153.00",-22,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/13/25|,7788,0.86,1.17,"$9,111.96","$6,697.68",26,Good Profit
2020,Convenience stores,Coffee,J&F,|13/13/26|,9372,0.42,1.06,"$9,934.32","$3,936.24",60,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/13/27|,7164,1.01,0.96,"$6,877.44","$7,235.64",-5,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/13/28|,7344,0.62,1.06,"$7,784.64","$4,553.28",42,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/13/29|,7272,1.19,1.04,"$7,562.88","$8,653.68",-14,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/13/30|,6912,0.85,1.15,"$7,948.80","$5,875.20",26,Good Profit
2020,Convenience stores,Coffee,J&F,|13/13/31|,6384,0.74,1.15,"$7,341.60","$4,724.16",36,Good Profit
2020,Convenience stores,Coffee,J&F,|13/13/32|,5976,0.5,1.03,"$6,155.28","$2,988.00",51,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/13/33|,4824,0.52,1.17,"$5,644.08","$2,508.48",56,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/13/34|,5136,0.84,1.14,"$5,855.04","$4,314.24",26,Good Profit
2020,Convenience stores,Coffee,J&F,|13/13/35|,7800,0.95,1.11,"$8,658.00","$7,410.00",14,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/13/36|,7224,1.09,1.12,"$8,090.88","$7,874.16",3,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/13/37|,6468,1.04,1.01,"$6,532.68","$6,726.72",-3,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/13/38|,6180,0.8,1.13,"$6,983.40","$4,944.00",29,Good Profit
2020,Convenience stores,Coffee,J&F,|13/13/39|,5340,0.5,1.05,"$5,607.00","$2,670.00",52,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/13/40|,4800,0.49,1.04,"$4,992.00","$2,352.00",53,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/13/41|,7176,1,1.03,"$7,391.28","$7,176.00",3,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/13/43|,7176,1.19,1.1,"$7,893.60","$8,539.44",-8,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/99/01|,9336,1.17,1.02,"$9,522.72","$10,923.12",-15,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/99/02|,6108,0.56,0.93,"$5,680.44","$3,420.48",40,Good Profit
2020,Convenience stores,Coffee,J&F,|13/99/03|,5496,0.49,1,"$5,496.00","$2,693.04",51,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/99/04|,5460,1.07,1.16,"$6,333.60","$5,842.20",8,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/99/05|,8580,0.52,1.05,"$9,009.00","$4,461.60",50,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/99/06|,6732,0.6,1.01,"$6,799.32","$4,039.20",41,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/99/07|,9384,1.09,0.95,"$8,914.80","$10,228.56",-15,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/99/08|,4920,0.84,1.18,"$5,805.60","$4,132.80",29,Good Profit
2020,Convenience stores,Coffee,J&F,|13/99/09|,8976,0.73,1.08,"$9,694.08","$6,552.48",32,Good Profit
2020,Convenience stores,Coffee,J&F,|13/99/10|,9372,0.69,1.01,"$9,465.72","$6,466.68",32,Good Profit
2020,Convenience stores,Coffee,J&F,|13/99/11|,8040,0.55,1.04,"$8,361.60","$4,422.00",47,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/99/14|,8388,1.01,1.04,"$8,723.52","$8,471.88",3,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/99/15|,5976,0.76,1,"$5,976.00","$4,541.76",24,Good Profit
2020,Convenience stores,Coffee,J&F,|13/99/16|,5076,1.19,0.99,"$5,025.24","$6,040.44",-20,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/99/17|,6612,0.82,1.02,"$6,744.24","$5,421.84",20,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/99/18|,6216,0.85,0.9,"$5,594.40","$5,283.60",6,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/99/19|,9036,0.54,0.94,"$8,493.84","$4,879.44",43,Excellent Profits
2020,Convenience stores,Coffee,J&F,|13/99/20|,7620,0.8,0.92,"$7,010.40","$6,096.00",13,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/99/21|,9468,0.88,0.99,"$9,373.32","$8,331.84",11,Acceptable Profit
2020,Convenience stores,Coffee,J&F,|13/99/30|,6852,0.9,1.13,"$7,742.76","$6,166.80",20,Good Profit
2020,Convenience stores,Coffee,J&F,|13/99/31|,4824,0.88,1.19,"$5,740.56","$4,245.12",26,Good Profit
2020,Convenience stores,Coffee,J&F,|13/99/51|,8988,0.73,1.06,"$9,527.28","$6,561.24",31,Good Profit
2020,Convenience stores,Beverages,J&F,|13/05/01|,204,1.06,1.27,$259.08,$216.24,17,Acceptable Profit
2020,Convenience stores,Beverages,J&F,|13/05/02|,156,1.00,1.21,$188.76,$156.00,17,Acceptable Profit
2020,Convenience stores,Beverages,J&F,|13/05/04|,60,1.04,1.34,$80.40,$62.40,22,Good Profit
2020,Convenience stores,Cosmetics,J&F,|13/12/87|,648,4.01,5.13,"$3,324.24","$2,598.48",22,Good Profit
2020,Convenience stores,Cosmetics,J&F,|13/13/01|,396,4.65,5.37,"$2,126.52","$1,841.40",13,Acceptable Profit
2020,Convenience stores,Cosmetics,J&F,|13/13/02|,456,4.88,5.29,"$2,412.24","$2,225.28",8,Acceptable Profit
2020,Convenience stores,Cosmetics,J&F,|13/13/03|,564,4.42,5.2,"$2,932.80","$2,492.88",15,Acceptable Profit
2020,Convenience stores,Cosmetics,J&F,|13/13/04|,420,4.15,5.27,"$2,213.40","$1,743.00",21,Good Profit
2020,Convenience stores,Cosmetics,J&F,|13/13/05|,636,5,5.17,"$3,288.12","$3,180.00",3,Acceptable Profit
2020,Convenience stores,Cosmetics,J&F,|13/13/06|,396,4.41,5.15,"$2,039.40","$1,746.36",14,Acceptable Profit
2020,Convenience stores,Cosmetics,J&F,|13/13/07|,360,4.82,5.14,"$1,850.40","$1,735.20",6,Acceptable Profit
2020,Convenience stores,Cosmetics,J&F,|13/13/08|,720,5,5.1,"$3,672.00","$3,600.00",2,Acceptable Profit
2020,Convenience stores,Cosmetics,J&F,|13/13/09|,396,4.13,5.29,"$2,094.84","$1,635.48",22,Good Profit
2020,Convenience stores,Cosmetics,J&F,|13/13/10|,552,4.87,5.01,"$2,765.52","$2,688.24",3,Acceptable Profit
2020,Convenience stores,Cosmetics,J&F,|13/13/11|,516,4.12,5.22,"$2,693.52","$2,125.92",21,Good Profit
2020,Convenience stores,Cosmetics,J&F,|13/13/12|,684,4.27,5,"$3,420.00","$2,920.68",15,Acceptable Profit
2020,Convenience stores,Cosmetics,J&F,|13/13/13|,252,4.61,5.06,"$1,275.12","$1,161.72",9,Acceptable Profit
2020,Convenience stores,Cosmetics,J&F,|13/13/14|,240,4.86,5.3,"$1,272.00","$1,166.40",8,Acceptable Profit
2020,Convenience stores,Cosmetics,J&F,|13/13/15|,600,4.1,5.11,"$3,066.00","$2,460.00",20,Acceptable Profit
2020,Convenience stores,Cosmetics,J&F,|13/13/16|,588,4.18,5.2,"$3,057.60","$2,457.84",20,Acceptable Profit
2020,Convenience stores,Cosmetics,J&F,|13/13/17|,300,4.07,5.31,"$1,593.00","$1,221.00",23,Good Profit
2020,Convenience stores,Cosmetics,J&F,|13/13/18|,396,4.71,5.06,"$2,003.76","$1,865.16",7,Acceptable Profit
2020,Convenience stores,Cosmetics,J&F,|13/13/20|,276,4.73,5.37,"$1,482.12","$1,305.48",12,Acceptable Profit
2020,Convenience stores,Cosmetics,J&F,|13/13/21|,408,4.5,5.15,"$2,101.20","$1,836.00",13,Acceptable Profit
2020,Convenience stores,Cosmetics,J&F,|13/13/22|,408,4.44,5.17,"$2,109.36","$1,811.52",14,Acceptable Profit
2020,Convenience stores,Cosmetics,J&F,|13/13/24|,564,4.11,5.17,"$2,915.88","$2,318.04",21,Good Profit
2020,Convenience stores,Cosmetics,J&F,|13/13/44|,384,4.22,5.33,"$2,046.72","$1,620.48",21,Good Profit
2020,Convenience stores,Cosmetics,J&F,|13/99/13|,384,4.58,5.08,"$1,950.72","$1,758.72",10,Acceptable Profit
2020,Convenience stores,Cosmetics,J&F,|13/99/22|,300,4.77,5.17,"$1,551.00","$1,431.00",8,Acceptable Profit
2020,Convenience stores,Cosmetics,J&F,|13/99/23|,312,4.33,5.02,"$1,566.24","$1,350.96",14,Acceptable Profit
2020,Convenience stores,Cosmetics,J&F,|13/99/28|,456,4.83,5.4,"$2,462.40","$2,202.48",11,Acceptable Profit
2020,Convenience stores,Fresh salads,Taylor farms,|28/02/01|,1044,2.5,3.86,"$4,029.84","$2,610.00",35,Good Profit
2020,Convenience stores,Fresh salads,Taylor farms,|28/02/02|,696,2.23,3.51,"$2,442.96","$1,552.08",36,Good Profit
2020,Convenience stores,Fresh salads,Taylor farms,|28/02/03|,1128,2.36,3.58,"$4,038.24","$2,662.08",34,Good Profit
2020,Convenience stores,Fresh salads,Taylor farms,|28/02/04|,984,2.23,3.41,"$3,355.44","$2,194.32",35,Good Profit
2020,Convenience stores,Fresh salads,Taylor farms,|28/02/05|,756,2.78,3.35,"$2,532.60","$2,101.68",17,Acceptable Profit
2020,Convenience stores,Fresh salads,Taylor farms,|28/02/06|,840,2.38,3.65,"$3,066.00","$1,999.20",35,Good Profit
2020,Convenience stores,Fresh salads,Taylor farms,|28/02/07|,672,2.46,3.58,"$2,405.76","$1,653.12",31,Good Profit
2020,Convenience stores,Cosmetics,Beiersdorf,|39/01/01|,288,4.91,5.15,"$1,483.20","$1,414.08",5,Acceptable Profit
2020,Convenience stores,Cosmetics,Beiersdorf,|39/01/02|,396,4.88,5.01,"$1,983.96","$1,932.48",3,Acceptable Profit
2020,Convenience stores,Cosmetics,Beiersdorf,|39/01/03|,660,4.22,5.16,"$3,405.60","$2,785.20",18,Acceptable Profit
2020,Convenience stores,Cosmetics,Beiersdorf,|39/01/04|,588,5,5.31,"$3,122.28","$2,940.00",6,Acceptable Profit
2020,Convenience stores,Cosmetics,Beiersdorf,|39/01/05|,624,4.82,5.07,"$3,163.68","$3,007.68",5,Acceptable Profit
2020,Convenience stores,Cosmetics,Beiersdorf,|39/01/06|,444,4.3,5.2,"$2,308.80","$1,909.20",17,Acceptable Profit
2020,Convenience stores,Cosmetics,Beiersdorf,|39/01/07|,528,4.45,5.25,"$2,772.00","$2,349.60",15,Acceptable Profit
2020,Convenience stores,Cosmetics,Beiersdorf,|39/01/30|,312,4.49,5.01,"$1,563.12","$1,400.88",10,Acceptable Profit
2020,Convenience stores,Beverages,Famous Grousse,|26/01/01|,120,1.14,1.20,$144.00,$136.80,5,Acceptable Profit
2020,Convenience stores,Beverages,Famous Grousse,|26/01/02|,96,1.16,1.35,$129.60,$111.36,14,Acceptable Profit
2020,Convenience stores,Beverages,Famous Grousse,|26/01/03|,96,1.06,1.36,$130.56,$101.76,22,Good Profit
2020,Convenience stores,Meat,Ferrero,|48/01/41|,420,5.7,7.9,"$3,298.40","$2,413.60",27,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/01|,816,1.28,1.88,"$1,534.08","$1,044.48",32,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/02|,1044,1.25,1.69,"$1,764.36","$1,305.00",26,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/03|,936,1.34,1.66,"$1,553.76","$1,254.24",19,Acceptable Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/04|,588,1.13,1.65,$970.20,$664.44,32,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/05|,1032,1.23,1.86,"$1,919.52","$1,269.36",34,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/06|,792,1.29,1.75,"$1,386.00","$1,021.68",26,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/07|,708,1.13,1.71,"$1,210.68",$800.04,34,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/08|,972,1.2,1.85,"$1,798.20","$1,166.40",35,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/09|,1272,1.4,1.9,"$2,416.80","$1,780.80",26,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/10|,1308,1.4,1.81,"$2,367.48","$1,831.20",23,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/11|,1140,1.44,1.87,"$2,131.80","$1,641.60",23,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/12|,936,1.31,1.85,"$1,731.60","$1,226.16",29,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/13|,1236,1.39,1.76,"$2,175.36","$1,718.04",21,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/14|,1296,1.11,1.61,"$2,086.56","$1,438.56",31,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/15|,864,1.29,1.73,"$1,494.72","$1,114.56",25,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/16|,612,1.36,1.6,$979.20,$832.32,15,Acceptable Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/17|,672,1.36,1.85,"$1,243.20",$913.92,26,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/18|,1080,1.37,1.89,"$2,041.20","$1,479.60",28,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/19|,1248,1.29,1.89,"$2,358.72","$1,609.92",32,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/20|,948,1.28,1.72,"$1,630.56","$1,213.44",26,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/21|,600,1.23,1.76,"$1,056.00",$738.00,30,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/22|,624,1.32,1.76,"$1,098.24",$823.68,25,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/23|,804,1.15,1.9,"$1,527.60",$924.60,39,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/24|,780,1.14,1.65,"$1,287.00",$889.20,31,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/25|,780,1.33,1.69,"$1,318.20","$1,037.40",21,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/26|,744,1.44,1.7,"$1,264.80","$1,071.36",15,Acceptable Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/27|,636,1.49,1.72,"$1,093.92",$947.64,13,Acceptable Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/28|,1236,1.48,1.62,"$2,002.32","$1,829.28",9,Acceptable Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/29|,1296,1.15,1.78,"$2,306.88","$1,490.40",35,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/30|,828,1.28,1.81,"$1,498.68","$1,059.84",29,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/31|,1044,1.45,1.7,"$1,774.80","$1,513.80",15,Acceptable Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/32|,996,1.33,1.64,"$1,633.44","$1,324.68",19,Acceptable Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/33|,708,1.5,1.9,"$1,345.20","$1,062.00",21,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/34|,948,1.29,1.76,"$1,668.48","$1,222.92",27,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/35|,612,1.11,1.76,"$1,077.12",$679.32,37,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/36|,912,1.35,1.84,"$1,678.08","$1,231.20",27,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/37|,1188,1.44,1.8,"$2,138.40","$1,710.72",20,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/38|,1236,1.26,1.65,"$2,039.40","$1,557.36",24,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/39|,636,1.5,1.66,"$1,055.76",$954.00,10,Acceptable Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/40|,1224,1.15,1.68,"$2,056.32","$1,407.60",32,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/42|,588,1.35,1.61,$946.68,$793.80,16,Acceptable Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/43|,960,1.38,1.68,"$1,612.80","$1,324.80",18,Acceptable Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/44|,924,1.4,1.74,"$1,607.76","$1,293.60",20,Acceptable Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/45|,864,1.36,1.75,"$1,512.00","$1,175.04",22,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/46|,864,1.39,1.82,"$1,572.48","$1,200.96",24,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/47|,840,1.35,1.63,"$1,369.20","$1,134.00",17,Acceptable Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/48|,1092,1.44,1.63,"$1,779.96","$1,572.48",12,Acceptable Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/49|,588,1.45,1.61,$946.68,$852.60,10,Acceptable Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/50|,948,1.19,1.8,"$1,706.40","$1,128.12",34,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/51|,1080,1.26,1.89,"$2,041.20","$1,360.80",33,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/52|,972,1.49,1.61,"$1,564.92","$1,448.28",7,Acceptable Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/53|,1236,1.46,1.9,"$2,348.40","$1,804.56",23,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/54|,768,1.22,1.6,"$1,228.80",$936.96,24,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/55|,1320,1.21,1.61,"$2,125.20","$1,597.20",25,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/56|,840,1.38,1.73,"$1,453.20","$1,159.20",20,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/57|,996,1.33,1.63,"$1,623.48","$1,324.68",18,Acceptable Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/58|,720,1.17,1.84,"$1,324.80",$842.40,36,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/59|,888,1.43,1.71,"$1,518.48","$1,269.84",16,Acceptable Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/60|,924,1.24,1.82,"$1,681.68","$1,145.76",32,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/61|,744,1.47,1.75,"$1,302.00","$1,093.68",16,Acceptable Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/62|,600,1.27,1.85,"$1,110.00",$762.00,31,Good Profit
2020,Convenience stores,Sweets,Ferrero,|48/01/99|,996,1.1,1.75,"$1,743.00","$1,095.60",37,Good Profit
2020,Convenience stores,Ice cream,Cioccolatti Italiani,|63/03/08|,1236,2.42,3.9,"$4,820.40","$2,991.12",38,Good Profit
2020,Convenience stores,Ice cream,Cioccolatti Italiani,|63/03/09|,2424,2.8,3.56,"$8,629.44","$6,787.20",21,Good Profit
2020,Convenience stores,Ice cream,Cioccolatti Italiani,|63/03/10|,2688,2.44,3.42,"$9,192.96","$6,558.72",29,Good Profit
2020,Convenience stores,Ice cream,Cioccolatti Italiani,|63/03/11|,2376,2.54,3.53,"$8,387.28","$6,035.04",28,Good Profit
2020,Convenience stores,Ice cream,Cioccolatti Italiani,|63/03/12|,2676,2.65,3.53,"$9,446.28","$7,091.40",25,Good Profit
2020,Convenience stores,Cosmetics,Bayer,|141/01/01|,432,4.06,5.14,"$2,220.48","$1,753.92",21,Good Profit
2020,Convenience stores,Cosmetics,Bayer,|141/01/02|,660,4.36,5.37,"$3,544.20","$2,877.60",19,Acceptable Profit
2020,Convenience stores,Cosmetics,Bayer,|141/01/03|,708,4.13,5.17,"$3,660.36","$2,924.04",20,Good Profit
2020,Convenience stores,Cosmetics,Bayer,|141/01/04|,444,4.83,5.38,"$2,388.72","$2,144.52",10,Acceptable Profit
2020,Convenience stores,Meat,Mindi,|79/01/48|,600,5.4,8.6,"$5,140.00","$3,244.00",37,Good Profit
2020,Convenience stores,Meat,Mindi,|79/01/49|,408,5.9,7.9,"$3,228.64","$2,393.60",26,Good Profit
2020,Convenience stores,Meat,Mindi,|79/01/79|,564,5.9,8.1,"$4,583.44","$3,305.04",28,Good Profit
2020,Convenience stores,Fresh salads,Spani,|99/01/05|,1176,2.23,3.72,"$4,374.72","$2,622.48",40,Excellent Profits
2020,Convenience stores,Fresh salads,Spani,|99/01/06|,1152,2.52,3.57,"$4,112.64","$2,903.04",29,Good Profit
2020,Convenience stores,Fresh salads,Spani,|99/01/10|,1092,2.59,3.89,"$4,247.88","$2,828.28",33,Good Profit
2020,Convenience stores,Fresh salads,Spani,|99/01/11|,888,2.81,3.38,"$3,001.44","$2,495.28",17,Acceptable Profit
2020,Convenience stores,Ice cream,Grom,|09/04/11|,1992,2.98,3.74,"$7,450.08","$5,936.16",20,Good Profit
2020,Convenience stores,Ice cream,Grom,|09/04/12|,1860,2.66,3.7,"$6,882.00","$4,947.60",28,Good Profit
2020,Convenience stores,Ice cream,Grom,|09/04/13|,1308,2.91,3.95,"$5,166.60","$3,806.28",26,Good Profit
2020,Convenience stores,Ice cream,Grom,|09/04/14|,2076,2.53,3.57,"$7,411.32","$5,252.28",29,Good Profit
2020,Convenience stores,Ice cream,Grom,|09/04/15|,2208,2.52,3.83,"$8,456.64","$5,564.16",34,Good Profit
2020,Convenience stores,Ice cream,Rivareno,|99/06/01|,2688,2.39,3.6,"$9,676.80","$6,424.32",34,Good Profit
2020,Convenience stores,Ice cream,Rivareno,|99/06/02|,1836,2.51,3.54,"$6,499.44","$4,608.36",29,Good Profit
2020,Convenience stores,Ice cream,Rivareno,|99/06/10|,2376,3,3.94,"$9,361.44","$7,128.00",24,Good Profit
2020,Convenience stores,Ice cream,Rivareno,|99/06/11|,1824,2.35,3.68,"$6,712.32","$4,286.40",36,Good Profit
2020,Convenience stores,Ice cream,L'angolo vicino,|06/04/01|,2604,2.65,3.91,"$10,181.64","$6,900.60",32,Good Profit
2020,Convenience stores,Ice cream,L'angolo vicino,|06/04/03|,1788,2.63,3.44,"$6,150.72","$4,702.44",24,Good Profit
2020,Convenience stores,Ice cream,L'angolo vicino,|06/04/11|,2364,2.3,3.44,"$8,132.16","$5,437.20",33,Good Profit
2020,Convenience stores,Ice cream,L'angolo vicino,|06/04/12|,1620,2.97,3.87,"$6,269.40","$4,811.40",23,Good Profit
